player_id,name,position,team,age,height,bats,throws,experience,games,at_bats,plate_appearances,singles,doubles,triples,homeruns,runs_batted_in,sac_fly,sac_hits,strikeouts,walks,ground_dbl_play,hit_by_pitch,int_walks,pitches_seen_ab,wpa,war,contact,gap,power,eye,avoid_k,infield_range,infield_error,infield_arm,turn_dp,outfield_range,outfield_error,outfield_arm,catcher_ability,catcher_arm,P,C,1B,2B,3B,SS,LF,CF,RF,speed,steal,run,sacBunt,bunthit,int_neutral,int_high,we_neutral,we_high,greed_neutral,greed_high,loyalty_neutral,loyalty_high,leader_neutral,leader_high,avg,obp,slg,ops,iso,babip
20948,Ismael Flores,C,CIN,26,181,R,R,10,84,129,143,13,2,0,3,12,0,0,37,11,7,3,1,4.02,-1.2466,-0.615,8,10,6,7,12,1,2,10,2,3,2,9,12,16,0,15,0,0,0,0,0,0,0,1,1,1,6,1,1,0,1,0,0,1,1,0,0,1,0.140,0.224,0.225,0.449,0.085,0.169
37736,Juan Ramirez,LF,NYM,25,187,R,R,7,16,18,22,2,0,0,0,2,0,0,9,4,1,0,0,5.44,-0.2359,-0.1547,13,13,13,10,11,1,2,6,2,9,15,16,1,1,0,0,0,0,0,0,12,0,9,6,17,12,6,1,1,0,0,0,1,0,1,0,1,0,0.111,0.273,0.111,0.384,0.000,0.222
12191,Chiah-jen Xú,3B,PIT,25,186,R,R,9,61,204,221,22,8,0,7,18,0,0,62,16,6,1,0,4.30,-0.9933,-0.3833,10,13,12,11,11,7,11,20,15,5,9,16,1,1,0,0,0,2,14,0,0,0,0,7,16,11,6,2,1,0,1,0,1,0,0,1,1,0,0.181,0.244,0.324,0.568,0.142,0.222
20796,Joe Odenweller,1B,VAN,29,184,R,R,9,160,599,687,94,36,6,49,109,4,0,134,67,12,17,5,4.19,4.7553,7.3829,15,17,16,11,14,8,10,11,19,4,11,5,1,1,0,0,14,10,0,1,0,0,0,10,18,19,7,1,1,0,1,0,0,0,1,0,1,0,0.309,0.392,0.634,1.026,0.326,0.324
34388,Sergio Alcantara,SS,DET,38,175,S,R,18,102,323,363,51,10,4,2,22,2,2,86,36,6,0,1,4.44,-1.6982,0.1193,9,8,3,13,12,16,15,20,16,1,2,1,1,1,0,0,0,18,18,15,0,0,0,10,14,18,12,4,1,0,1,0,0,1,1,0,0,0,0.207,0.285,0.282,0.567,0.074,0.274
20570,Jonathan McCaulley,3B,SF,33,183,S,R,15,120,438,467,76,34,1,3,23,0,0,57,25,24,3,0,3.46,-3.0046,0.6178,14,14,5,7,18,11,13,18,9,2,9,15,1,1,0,0,0,3,14,0,0,0,0,2,5,8,5,4,1,0,0,1,0,0,0,1,0,1,0.260,0.305,0.363,0.668,0.103,0.294
38093,Colt Nelums,LF,TEX,28,191,L,L,10,155,617,671,116,31,4,22,83,2,0,64,41,13,11,0,3.58,2.0269,2.3906,14,12,10,9,18,1,3,2,1,13,18,12,1,1,0,0,0,0,0,0,16,8,0,18,10,13,5,5,0,1,0,1,1,0,1,0,1,0,0.280,0.335,0.451,0.786,0.170,0.283
40751,Luis Serrano,LF,PHI,33,184,L,L,17,152,537,651,79,14,0,48,101,3,0,157,109,10,2,1,5.60,2.7034,4.3932,13,11,17,19,13,1,2,5,1,7,8,14,1,1,0,0,0,0,0,0,7,0,4,8,9,3,4,3,1,0,1,0,0,1,1,0,1,0,0.263,0.387,0.557,0.944,0.294,0.278
27418,Gilberto Morales,CF,NYM,24,175,R,R,8,116,300,332,37,9,1,8,28,1,2,84,27,6,2,0,4.04,-1.3608,-0.0678,12,13,11,9,13,12,11,6,12,17,15,13,1,1,0,0,0,0,0,0,20,16,15,19,20,16,7,8,1,0,1,0,1,0,1,0,1,0,0.183,0.255,0.300,0.555,0.117,0.225
39336,Everton Panesar,3B,CHC,29,187,R,R,12,141,533,571,129,17,11,1,48,4,2,49,28,18,4,1,3.52,-1.0111,2.2107,15,12,2,9,19,9,14,20,9,4,10,15,1,2,0,0,0,0,15,0,0,0,0,20,20,18,10,2,1,0,0,1,1,0,1,0,1,0,0.296,0.334,0.375,0.709,0.079,0.322
21155,Wenceel Perez,SS,CLE,35,180,S,R,24,153,606,694,103,29,6,8,39,2,3,160,80,10,3,0,4.57,-0.238,0.3979,11,11,3,13,12,13,20,15,20,1,6,4,1,1,0,0,0,19,8,15,0,0,0,14,17,20,13,8,0,1,0,1,1,0,1,0,0,1,0.241,0.331,0.348,0.680,0.107,0.314
23177,Jorge Medina,3B,TEX,26,196,R,R,10,72,170,202,12,4,0,14,29,1,1,69,29,2,1,4,5.28,-0.0353,0.2036,9,12,15,15,7,9,18,18,15,6,9,14,1,1,0,0,20,0,15,0,0,0,2,1,8,2,4,1,0,1,1,0,1,0,1,0,0,0,0.176,0.299,0.447,0.746,0.271,0.182
40540,Jaime Gilbert,SS,LVS,26,184,S,R,8,52,77,87,9,2,0,1,7,0,0,26,10,0,0,0,4.82,-0.8549,-0.432,9,10,5,13,10,16,16,16,13,9,14,12,1,1,0,0,0,13,15,14,2,0,0,17,20,17,12,3,0,0,0,1,1,0,1,0,1,0,0.156,0.253,0.221,0.474,0.065,0.220
27134,Chad McLaughlin,SS,WAS,30,186,R,R,12,105,198,223,37,15,2,1,18,1,0,53,19,1,5,2,4.26,0.8132,1.1455,12,13,8,11,14,14,19,16,18,9,10,10,1,1,0,0,0,18,15,14,0,0,0,16,12,14,5,7,1,0,1,0,1,0,1,0,1,0,0.278,0.354,0.389,0.743,0.111,0.372
27292,Jonathan Norton,LF,LVS,28,191,R,R,10,161,693,719,147,48,6,2,57,5,0,90,16,19,5,0,3.16,0.2257,1.0229,14,16,1,4,19,7,5,3,6,13,16,11,1,1,0,0,0,0,0,0,15,0,13,18,19,20,11,7,1,0,1,0,1,0,1,0,1,0,0.293,0.312,0.388,0.700,0.095,0.332
36440,Joe Clark,C,NYM,25,179,R,R,7,39,112,123,8,6,1,3,13,2,0,34,7,5,2,0,4.24,-0.4749,-0.0718,9,11,11,10,9,1,9,4,4,1,9,4,12,10,0,9,0,0,0,0,0,0,0,1,1,1,6,1,1,0,1,0,1,0,1,0,0,1,0.161,0.220,0.313,0.532,0.152,0.195
19619,Kevin Swick,C,NYY,30,185,L,R,12,138,454,552,84,21,1,20,76,6,3,118,87,13,2,0,5.23,1.7493,4.9148,11,14,13,16,11,1,3,5,4,1,9,4,7,12,0,8,0,0,0,0,0,0,0,1,7,9,9,1,1,0,1,0,1,0,1,0,0,1,0.278,0.392,0.460,0.852,0.183,0.329
35631,Chris French,1B,OAK,22,193,R,R,4,110,439,495,73,20,7,2,32,3,0,144,50,11,3,0,4.52,0.3438,0.9177,14,18,2,12,10,11,16,7,14,6,13,2,1,1,0,0,19,13,0,0,0,0,0,20,19,17,13,1,1,0,0,1,1,0,1,0,0,1,0.232,0.313,0.323,0.637,0.091,0.338
41542,Sean McBurnie,SS,ATL,24,185,R,R,6,160,569,609,103,22,2,9,43,0,2,154,34,11,3,5,3.89,-2.6728,2.2884,13,14,6,9,12,20,18,19,20,16,16,15,1,1,0,0,0,20,20,20,0,0,0,14,17,13,5,8,1,0,0,1,1,0,1,0,0,1,0.239,0.285,0.332,0.618,0.093,0.313
42029,Juan Esquivel,CF,NYY,23,194,L,L,8,20,57,65,8,3,0,0,2,1,0,21,7,0,0,0,4.63,-0.3144,-0.0711,9,11,6,11,10,16,18,11,1,16,12,20,1,1,0,0,0,0,0,0,20,14,16,14,16,18,10,9,1,0,1,0,1,0,1,0,0,1,0.193,0.277,0.246,0.523,0.053,0.297
28043,Gavin Lux,SS,NYY,37,188,L,R,20,94,322,359,44,14,0,9,40,2,0,90,31,8,4,1,4.14,-0.2561,-0.1376,11,11,9,13,12,16,18,16,16,1,1,1,1,1,0,0,0,18,15,15,0,0,0,11,17,19,10,4,1,0,1,0,1,0,1,0,1,0,0.208,0.284,0.335,0.620,0.127,0.258
33031,Dave Foster,2B,VAN,29,181,R,R,11,77,228,241,46,22,0,7,35,0,1,17,10,13,2,0,3.54,1.3866,1.9523,12,15,9,8,18,10,19,8,17,2,10,2,1,1,0,0,6,14,0,1,0,0,0,13,13,5,5,1,1,0,1,0,1,0,1,0,1,0,0.329,0.363,0.518,0.880,0.189,0.333
40893,Bobby Lakes,C,ATL,25,183,S,R,8,146,502,543,92,31,0,13,54,2,2,84,37,18,0,0,3.82,-1.7495,2.571,15,16,6,8,17,1,3,11,2,1,2,11,10,15,0,12,0,0,0,0,0,0,0,1,1,4,19,1,1,0,1,0,1,0,1,0,1,0,0.271,0.320,0.410,0.730,0.139,0.302
41548,Doug Pannell,RF,PIT,32,187,L,L,14,157,582,639,63,34,3,31,73,6,2,156,41,7,8,0,4.12,-0.1377,1.2931,12,16,14,10,13,6,6,10,1,13,13,20,1,1,0,0,0,0,0,0,1,6,17,15,16,15,5,1,1,0,1,0,0,1,0,0,0,0,0.225,0.283,0.454,0.736,0.229,0.249
22177,Carlos Soto,C,MIA,35,188,L,R,19,43,117,134,19,6,0,0,5,1,0,40,14,3,2,3,4.39,-0.4552,-0.1536,8,11,6,13,8,1,5,0,0,1,0,0,15,15,0,17,0,0,0,0,0,0,0,9,8,11,14,8,1,0,1,0,1,0,1,0,0,1,0.214,0.306,0.265,0.571,0.051,0.321
32925,Vince Hockman,C,BAL,30,185,L,R,12,107,352,384,28,9,0,14,32,3,0,149,24,12,5,0,4.39,-2.2958,-1.548,8,10,13,10,8,1,3,10,2,1,3,9,10,16,0,14,0,0,0,0,0,0,0,1,5,1,1,1,1,0,1,0,0,0,1,0,0,1,0.145,0.208,0.290,0.498,0.145,0.193
43413,Juan Valera,RF,VAN,28,195,R,R,12,101,238,264,33,10,0,14,33,2,1,94,16,3,7,3,4.16,1.2081,0.7807,11,15,15,10,9,1,2,9,2,14,12,14,1,1,0,0,0,0,0,0,15,10,15,17,20,20,7,1,1,0,1,0,0,1,1,0,1,0,0.239,0.304,0.458,0.762,0.218,0.326
43516,Friedrich Perbandt,3B,HOU,32,191,R,R,12,97,260,288,34,10,1,14,30,1,2,90,22,10,3,0,4.40,-1.8002,0.3492,9,13,15,12,9,9,10,20,6,2,19,18,1,1,0,0,17,0,13,0,0,0,0,3,3,4,3,1,1,0,1,0,1,0,0,1,1,0,0.227,0.294,0.435,0.728,0.208,0.287
2104,Veríssimo Vessadas,CF,PIT,22,194,L,L,7,139,533,560,66,33,3,21,53,3,0,148,23,7,1,1,3.57,-1.1925,1.4252,14,18,12,6,12,11,18,7,1,17,14,11,1,1,0,0,0,0,0,0,0,15,0,18,14,14,6,1,1,0,1,0,0,0,1,0,1,0,0.231,0.263,0.422,0.685,0.191,0.278
30960,Mike Riggs,1B,BAL,24,194,L,L,7,12,11,12,1,0,0,0,0,0,0,4,1,1,0,0,4.91,-0.7267,-0.1491,17,16,15,10,16,3,7,5,2,1,3,4,1,1,0,0,9,0,0,0,0,0,0,1,5,3,3,1,1,0,1,0,1,0,1,0,1,0,0.091,0.167,0.091,0.258,0.000,0.143
26629,Mike Kimm,1B,LAA,26,190,L,L,9,95,257,283,30,23,0,15,35,6,0,38,20,7,0,1,3.72,0.082,0.747,15,16,15,11,16,1,7,6,2,1,6,5,1,1,0,0,6,0,0,0,0,0,0,1,1,1,6,1,0,0,1,0,1,0,1,0,1,0,0.265,0.311,0.529,0.840,0.265,0.252
28528,Luis Meneses,RF,SEA,25,193,R,R,4,54,137,149,22,1,0,7,11,0,0,44,11,3,1,2,4.31,-0.8841,-0.0619,12,15,14,13,12,9,9,14,10,16,16,19,1,1,0,0,0,0,0,3,18,14,19,17,20,20,4,1,0,1,0,1,1,0,1,0,1,0,0.219,0.282,0.380,0.661,0.161,0.267
35869,Eddie Evans,RF,CLE,28,184,R,R,10,145,554,625,86,32,1,45,119,4,0,99,55,20,12,6,4.13,4.25,4.4077,15,14,14,12,16,1,2,6,1,8,16,15,1,1,0,0,0,0,0,0,11,0,10,4,11,16,7,1,1,0,1,0,1,0,1,0,1,0,0.296,0.370,0.601,0.971,0.305,0.287
21249,Chris Matthews,RF,ARI,27,187,L,L,9,138,489,542,96,21,1,31,70,5,2,74,42,10,4,0,3.82,2.0112,4.2395,16,14,13,8,17,1,2,15,1,11,13,20,1,1,0,0,0,0,0,0,0,0,14,8,13,5,3,1,1,0,0,1,1,0,1,0,1,0,0.305,0.361,0.542,0.903,0.237,0.303
25858,Chad Bennett,RF,BOS,28,192,L,L,11,112,353,393,47,23,0,22,50,1,2,92,25,4,12,2,4.17,2.4452,1.2182,15,18,15,10,14,1,2,3,1,6,14,13,1,2,0,0,0,0,0,0,7,0,6,1,1,7,6,1,1,0,0,1,1,0,1,0,0,0,0.261,0.330,0.513,0.843,0.252,0.292
34958,Rodolfo Padilla,SS,PHI,24,185,R,R,6,126,352,392,37,19,5,19,53,4,1,106,31,7,4,1,4.13,-1.508,1.3063,12,16,11,8,12,16,16,11,16,8,11,9,1,1,0,0,0,14,0,15,0,0,0,18,15,15,17,1,1,0,1,0,1,0,1,0,0,0,0.227,0.294,0.472,0.766,0.244,0.264
34984,Rob Holden,SS,STL,28,185,R,R,11,90,270,279,53,14,3,0,20,1,2,31,6,10,0,1,3.13,-1.148,-0.0672,12,12,3,6,18,17,16,19,19,1,11,14,1,1,0,0,0,0,5,18,0,0,0,13,18,20,11,9,1,0,1,0,1,0,1,0,1,0,0.259,0.274,0.333,0.608,0.074,0.292
42009,Marc Eidson,1B,CHC,32,179,R,R,14,151,492,580,80,32,1,23,62,3,0,70,76,14,9,7,4.65,2.0341,2.9791,14,17,12,13,17,4,11,6,16,1,7,2,1,1,0,0,9,1,0,0,0,0,0,8,14,9,5,1,1,0,0,1,1,0,0,1,1,0,0.276,0.381,0.486,0.867,0.209,0.281
39014,Omar Baldo,C,LAD,35,179,S,R,25,130,440,476,42,17,3,20,48,2,1,186,26,10,7,1,4.17,-3.1383,0.0259,10,12,11,8,8,1,6,7,2,1,3,8,8,15,0,11,0,0,0,0,0,0,0,5,10,17,7,1,1,0,1,0,1,0,1,0,1,0,0.186,0.242,0.375,0.617,0.189,0.263
41006,Sean White,RF,MIN,28,189,S,L,10,67,181,192,34,15,5,2,20,0,4,20,5,5,2,0,3.35,-0.1519,0.9489,16,18,3,3,20,1,4,7,1,10,13,11,1,1,0,0,0,0,0,0,10,0,9,17,20,16,12,1,0,1,0,1,1,0,0,1,1,0,0.309,0.335,0.481,0.816,0.171,0.340
41503,Sergio Reguera,SS,ARI,35,192,R,R,14,128,482,558,78,18,1,41,99,5,0,110,62,12,9,0,4.62,3.3316,6.3993,13,14,18,14,14,16,20,14,18,7,6,11,1,1,0,0,0,11,0,17,0,0,0,14,17,14,19,14,1,0,0,1,1,0,0,1,0,1,0.286,0.375,0.583,0.958,0.297,0.289
42322,Wilfredo Rocha,CF,TOR,30,178,L,L,14,145,563,640,68,25,4,37,89,3,4,159,65,4,5,2,4.54,1.6306,3.2901,11,12,13,14,13,9,9,6,1,16,20,16,1,1,0,0,0,0,0,0,14,14,19,14,20,20,13,1,1,0,0,1,1,0,1,0,1,0,0.238,0.321,0.494,0.815,0.256,0.262
2147,Shemar Narcisse,CF,NSH,23,193,S,R,7,119,405,460,60,21,1,5,27,3,0,135,45,5,7,3,4.39,-2.4916,-0.1265,11,13,8,12,11,10,7,14,7,16,14,20,1,1,0,0,0,0,0,0,18,14,20,19,19,17,6,10,1,0,1,0,1,0,1,0,1,0,0.215,0.302,0.309,0.611,0.094,0.306
21329,Steve Mason,3B,LVS,28,189,R,R,11,157,606,650,126,48,3,16,66,1,1,121,38,15,4,1,3.76,1.3178,3.9879,15,14,7,9,17,9,14,15,20,6,5,11,1,1,0,0,0,12,12,0,0,0,0,16,20,20,5,4,0,1,1,0,0,0,1,0,0,0,0.318,0.362,0.487,0.849,0.168,0.377
43590,Gui-fan Qing,SS,NSH,27,188,R,R,12,46,114,119,13,5,1,0,5,0,1,26,3,2,1,0,3.02,-1.2988,-0.5456,10,11,2,6,13,17,17,18,16,1,6,13,1,1,0,0,0,7,14,16,0,0,0,17,19,15,11,1,1,0,1,0,1,0,1,0,0,1,0.167,0.195,0.228,0.423,0.061,0.216
23547,Steve Cucinotta,RF,CIN,26,192,L,L,9,152,534,572,67,38,3,33,75,1,0,108,33,9,4,1,3.74,1.8932,2.878,14,16,14,9,15,5,3,12,1,15,14,16,1,1,0,0,0,0,0,0,0,10,17,19,17,11,5,8,1,0,1,0,0,1,0,0,0,0,0.264,0.311,0.532,0.843,0.268,0.274
27597,Bobby Gallegos,LF,CIN,29,184,R,R,11,75,223,257,26,5,0,14,22,0,0,74,30,4,4,0,4.55,-1.2797,0.3669,11,13,14,12,10,8,7,5,8,11,12,15,1,1,0,0,0,0,0,0,13,0,0,9,5,2,6,1,1,0,1,0,1,0,1,0,1,0,0.202,0.307,0.413,0.720,0.211,0.230
27997,Andy Wickman,SS,TOR,28,191,S,R,10,160,521,605,75,30,0,11,57,4,4,167,69,17,7,1,4.87,-0.5192,1.206,11,13,9,14,12,18,20,15,20,4,10,11,1,1,0,0,0,0,10,20,0,0,0,7,16,15,12,1,1,0,1,0,1,0,1,0,1,0,0.223,0.319,0.344,0.663,0.121,0.303
36308,Jim Eaton,C,SF,24,193,R,R,7,66,198,223,28,12,0,5,15,0,1,64,22,4,2,2,4.36,-0.5598,0.436,10,14,10,11,12,2,4,7,2,1,2,8,10,12,0,8,0,0,0,0,0,0,0,1,11,2,3,1,1,0,0,0,0,1,0,0,0,0,0.227,0.311,0.364,0.674,0.136,0.310
40767,Fook Tieh,3B,CLE,31,191,R,R,14,157,626,693,138,36,8,17,117,9,0,49,54,21,4,3,3.83,4.2016,5.1547,18,16,10,10,20,7,14,20,13,1,3,18,1,3,0,0,0,0,14,0,0,0,0,15,20,20,7,2,0,1,0,1,0,0,1,0,1,0,0.318,0.371,0.482,0.853,0.165,0.320
41356,Josh Goeltz,2B,ARI,24,184,R,R,6,71,251,288,27,11,2,14,37,2,0,85,32,9,3,0,4.71,0.7982,2.0519,12,14,13,14,11,20,14,7,15,14,14,12,1,1,0,0,0,20,0,17,13,7,1,15,6,8,5,1,1,0,1,0,1,0,0,1,1,0,0.215,0.309,0.442,0.751,0.227,0.260
44791,Jorge Larsen,2B,SF,28,183,R,R,2,123,324,362,34,15,1,13,43,0,1,109,30,9,7,0,4.33,-1.5465,-0.0752,10,14,12,11,12,15,12,11,13,14,12,10,2,1,0,0,5,15,9,11,16,6,0,8,13,11,17,3,1,0,0,1,0,0,0,1,1,0,0.194,0.277,0.367,0.644,0.173,0.248
38915,Jace Jacobus,CF,BAL,25,186,L,L,7,150,601,676,66,43,6,40,94,2,1,185,55,8,17,0,4.38,2.37,5.9148,10,16,15,12,10,14,15,9,1,18,12,17,1,1,0,0,0,0,0,0,5,17,16,18,14,15,5,1,1,0,1,0,1,0,1,0,1,0,0.258,0.336,0.549,0.885,0.291,0.304
40825,Greg Lugo,2B,MIL,26,185,R,R,8,2,3,3,0,1,0,0,0,0,0,2,0,0,0,0,4.33,-0.0011,0.0338,10,11,6,12,10,12,15,8,15,1,3,2,1,1,0,0,0,13,0,0,0,0,0,16,10,14,3,4,1,0,0,0,0,1,0,0,0,0,0.333,0.333,0.667,1.000,0.333,1.000
41366,Juan Reyna,RF,CHC,30,188,R,R,15,125,293,321,45,14,1,10,38,2,0,47,25,8,1,0,3.83,0.4739,0.4489,15,14,10,8,18,4,8,5,8,11,12,12,1,1,0,0,0,0,0,0,13,2,11,16,19,13,4,1,0,1,1,0,1,0,1,0,1,0,0.239,0.299,0.396,0.695,0.157,0.252
43397,Rio Broddle,3B,MIN,28,193,R,R,12,105,264,285,25,23,0,16,52,2,1,87,15,3,2,3,4.14,2.1566,0.8948,11,16,14,8,12,8,9,17,6,5,6,13,1,1,0,0,16,0,10,0,3,0,0,9,8,8,6,1,1,0,0,1,0,0,0,1,1,0,0.242,0.286,0.511,0.798,0.269,0.294
29828,Steve Barr,LF,MIN,29,182,L,L,9,26,45,48,6,4,0,3,5,0,0,14,3,2,0,0,3.91,-0.5039,0.2836,13,15,12,10,13,2,4,11,1,8,11,13,1,1,3,0,3,0,0,0,9,0,8,7,9,6,5,1,1,0,1,0,1,0,1,0,1,0,0.289,0.333,0.578,0.911,0.289,0.357
23646,Joe Wade,1B,LVS,27,187,R,R,9,112,277,339,36,11,2,25,64,5,0,86,53,5,4,2,5.39,3.4868,3.1682,13,14,16,15,12,9,7,9,9,10,12,15,1,1,0,0,0,1,5,0,0,1,11,14,15,9,5,1,0,0,0,1,0,0,1,0,1,0,0.267,0.386,0.592,0.978,0.325,0.287
26013,Guonçalo Samina,CF,OAK,24,186,R,R,8,109,254,267,61,12,3,2,23,0,1,37,11,8,1,0,3.51,-1.2019,0.6223,15,14,2,7,19,7,7,4,9,15,17,12,1,1,0,0,0,0,0,0,6,13,11,19,20,14,20,12,0,1,1,0,1,0,1,0,1,0,0.307,0.338,0.402,0.740,0.094,0.353
30985,Ian Kelley,3B,SEA,27,184,R,R,9,127,271,310,42,7,1,8,32,2,3,80,24,6,10,2,4.31,-0.9614,0.5823,10,9,14,11,12,15,17,20,16,7,8,16,1,0,0,0,0,18,19,12,0,0,0,11,16,19,13,5,0,1,0,1,1,0,1,0,1,0,0.214,0.300,0.336,0.635,0.122,0.270
39293,Jared Holloway,2B,NYY,27,180,S,R,9,151,581,637,74,36,4,27,79,3,5,148,46,14,2,0,4.12,1.3615,2.3619,10,16,9,11,11,12,20,8,15,1,11,2,1,1,0,0,0,15,0,10,0,0,0,17,20,20,15,13,1,0,1,0,1,0,0,1,1,0,0.243,0.299,0.458,0.757,0.215,0.279
41551,Bobby Foote,CF,NSH,32,185,R,R,14,140,546,583,100,25,3,7,52,4,3,95,29,10,1,1,3.51,-1.6944,-0.2796,12,14,9,7,16,4,3,8,3,14,16,15,1,1,0,0,0,0,0,0,18,11,13,17,18,19,12,16,1,0,0,1,1,0,1,0,1,0,0.247,0.284,0.342,0.627,0.095,0.286
41625,Régis Blanchet,2B,MIN,26,184,R,R,10,30,105,108,13,9,2,3,11,0,0,25,3,3,0,0,3.44,0.3508,0.7341,10,12,5,6,13,17,12,19,14,1,10,17,1,1,0,0,6,18,0,15,0,0,0,14,20,20,16,10,1,0,1,0,1,0,1,0,1,0,0.257,0.278,0.467,0.744,0.210,0.312
41274,Mike Watson,LF,PHI,24,185,L,L,6,135,376,426,68,20,1,30,78,2,0,77,41,1,7,3,3.92,4.6929,3.7716,16,16,15,10,15,13,12,10,2,13,12,15,1,1,0,0,13,0,0,0,15,8,12,19,11,3,19,11,1,0,1,0,1,0,1,0,1,0,0.316,0.392,0.614,1.006,0.298,0.328
20747,Curt Lieberman,C,DET,27,186,R,R,9,136,480,535,62,17,0,26,61,3,1,112,47,20,4,4,4.11,-2.5568,1.9094,11,15,12,11,12,2,5,3,4,3,2,4,12,9,0,10,0,0,0,0,0,0,0,7,18,14,7,1,1,0,0,1,1,0,0,0,1,0,0.219,0.292,0.417,0.709,0.198,0.229
22102,Jorge Burgos,3B,CAR,24,181,R,R,8,112,370,448,32,21,2,22,58,5,1,142,69,7,2,6,5.09,0.4843,1.7003,13,17,16,16,10,13,14,12,15,10,13,8,1,1,0,0,7,11,12,2,0,1,0,18,15,20,2,8,0,1,1,0,0,1,1,0,1,0,0.208,0.332,0.454,0.786,0.246,0.261
32892,Marcella Farris,SS,NYM,22,166,S,R,4,26,94,106,11,7,1,2,9,0,1,38,11,1,0,0,4.22,-0.0279,0.8218,10,13,1,13,6,19,20,20,20,1,0,0,1,1,0,0,0,9,0,20,0,0,0,19,20,20,16,14,0,1,0,1,0,0,0,1,1,0,0.223,0.305,0.383,0.688,0.160,0.352
34376,Josh Potter,1B,TEX,24,205,L,L,7,131,436,487,55,32,1,39,98,1,0,123,42,12,8,1,4.23,3.0865,4.8119,15,16,15,12,12,7,6,6,3,1,2,2,1,1,0,0,15,0,0,0,0,0,0,4,15,20,2,1,1,0,1,0,1,0,0,0,0,1,0.291,0.363,0.638,1.001,0.346,0.320
38775,Luis Aceves,1B,SEA,30,188,S,R,14,157,625,663,85,22,1,50,129,8,0,122,26,13,4,0,3.55,0.3061,1.9406,12,13,18,6,14,8,12,14,4,1,12,11,1,3,0,0,15,0,9,0,0,0,0,1,4,1,7,1,1,0,1,0,1,0,0,1,1,0,0.253,0.284,0.531,0.815,0.278,0.234
42508,Bobby Rich,CF,VAN,22,190,R,R,4,15,37,37,8,1,0,1,2,0,0,5,0,0,0,0,3.11,0.0188,-0.0759,15,14,4,5,18,9,6,9,7,17,15,14,1,1,0,0,0,0,0,0,18,16,0,20,12,5,11,2,1,0,1,0,1,0,1,0,0,1,0.270,0.270,0.378,0.649,0.108,0.290
29893,Jinrou Nakamura,RF,MTL,24,182,S,L,8,160,628,695,110,36,8,26,104,7,1,116,52,8,7,8,4.10,2.5702,3.818,16,17,13,10,16,1,1,7,1,12,15,13,1,1,0,0,0,0,0,0,0,8,13,18,20,13,6,7,1,0,1,0,0,0,1,0,1,0,0.287,0.344,0.494,0.838,0.207,0.312
42262,Juan Alvarado,CF,DET,22,181,L,R,7,147,624,660,117,40,5,6,35,2,4,67,23,9,7,2,3.36,-0.5876,1.7432,17,16,4,8,20,11,7,6,8,18,11,12,1,1,0,0,0,0,0,0,20,16,0,20,18,14,10,10,0,1,1,0,0,1,0,0,0,0,0.269,0.302,0.378,0.680,0.109,0.293
34605,Zion Guishard,SS,CAR,28,183,R,R,11,35,43,48,1,3,0,1,4,0,1,18,2,2,2,0,4.49,-0.771,-0.2441,9,10,5,9,13,16,18,14,20,11,18,11,1,1,0,0,0,15,0,17,0,0,0,19,20,17,15,7,0,1,0,1,0,0,1,0,1,0,0.116,0.191,0.256,0.447,0.140,0.167
38024,Motonobu Takeuchi,LF,NYM,27,199,L,R,11,137,457,502,53,30,0,32,73,2,0,151,41,13,2,0,4.21,0.8143,2.8014,13,17,15,12,10,1,1,4,1,11,11,14,1,1,0,0,0,0,0,0,13,0,8,3,1,2,8,1,1,0,1,0,0,0,1,0,1,0,0.252,0.315,0.527,0.842,0.276,0.301
40797,Josh Duhon,LF,HOU,26,191,L,L,8,160,598,672,99,35,4,55,129,5,1,108,60,5,8,6,4.02,5.4186,8.8255,17,16,15,11,15,12,8,7,1,15,13,16,1,1,0,0,0,0,0,0,18,10,13,15,20,19,20,9,0,0,1,0,1,0,1,0,1,0,0.323,0.389,0.671,1.060,0.348,0.314
19317,Joe Murray,LF,DET,29,192,R,R,11,131,305,327,39,12,3,4,23,0,0,91,17,5,5,0,4.07,-1.4738,-1.0069,12,12,10,10,12,1,3,8,3,17,11,14,1,1,0,0,0,0,0,0,20,16,16,20,20,20,6,3,1,0,1,0,1,0,1,0,1,0,0.190,0.245,0.289,0.533,0.098,0.257
34979,Jim McFeeters,CF,MIA,28,184,L,L,10,160,608,656,91,30,5,22,76,2,1,139,40,12,5,2,3.86,0.2652,2.8503,13,13,13,9,14,8,9,7,1,18,14,16,1,1,0,0,0,0,0,0,0,18,18,17,18,16,4,6,1,0,1,0,0,1,1,0,1,0,0.243,0.295,0.418,0.712,0.174,0.281
38257,Alan Flemings,C,PHI,29,182,S,R,10,144,475,595,72,46,1,18,60,2,1,102,113,14,4,1,5.81,4.0968,6.7036,14,16,13,18,15,2,4,6,7,1,10,6,12,12,0,12,0,0,0,0,0,0,0,1,6,2,7,1,1,0,0,1,1,0,0,1,1,0,0.288,0.428,0.503,0.931,0.215,0.333
43120,Ignacio Arreola,CF,ARI,26,182,L,R,9,159,624,711,75,33,5,45,84,2,2,135,75,5,8,2,4.29,2.1482,5.9581,16,18,15,12,15,6,5,10,7,16,14,14,1,1,0,0,0,0,0,0,0,14,0,17,19,13,6,1,0,1,1,0,1,0,1,0,1,0,0.253,0.340,0.538,0.878,0.285,0.253
